0,18.0,4,7.0,4,1,3,4,0,0.0,0.0,20.0,39
0,50.0,2,14.0,2,10,4,4,1,0.0,0.0,50.0,39
0,21.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,26
1,44.0,4,15.0,2,10,4,4,1,15024.0,0.0,80.0,39
0,42.0,4,9.0,6,8,1,4,0,0.0,0.0,40.0,39
0,20.0,0,9.0,4,0,3,4,1,0.0,0.0,32.0,39
0,20.0,4,9.0,4,8,3,4,0,0.0,0.0,38.0,39
0,56.0,4,13.0,6,8,0,4,0,0.0,0.0,40.0,39
0,21.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,39
0,30.0,4,9.0,2,12,4,4,1,0.0,0.0,45.0,39
0,51.0,7,6.0,2,3,4,0,1,0.0,0.0,40.0,39
0,35.0,4,13.0,2,12,4,4,1,0.0,0.0,50.0,39
0,46.0,6,12.0,0,3,0,4,1,0.0,0.0,40.0,39
0,25.0,7,9.0,4,4,0,4,1,0.0,0.0,40.0,39
0,23.0,4,3.0,4,3,0,4,1,0.0,0.0,40.0,26
0,46.0,1,14.0,4,10,0,4,0,0.0,0.0,40.0,39
0,19.0,4,9.0,4,12,0,1,0,0.0,0.0,40.0,39
1,68.0,6,9.0,2,4,4,4,1,0.0,0.0,40.0,39
0,54.0,4,3.0,2,12,4,4,1,0.0,0.0,51.0,39
0,21.0,4,10.0,4,8,3,4,0,0.0,0.0,16.0,39
1,31.0,4,15.0,2,10,4,4,1,0.0,0.0,60.0,39
1,76.0,6,14.0,2,10,4,4,1,0.0,0.0,30.0,0
0,49.0,4,7.0,2,9,2,4,0,0.0,0.0,40.0,39
0,24.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
1,49.0,6,9.0,0,4,1,4,0,14084.0,0.0,30.0,39
0,26.0,4,9.0,2,7,5,4,0,0.0,0.0,56.0,39
0,34.0,4,9.0,0,9,1,2,0,0.0,0.0,30.0,39
0,22.0,4,10.0,4,12,3,4,1,0.0,0.0,40.0,39
0,20.0,0,10.0,4,0,3,4,1,0.0,0.0,35.0,39
0,20.0,4,7.0,4,3,3,4,1,0.0,0.0,20.0,39
0,17.0,4,6.0,4,8,3,4,0,0.0,0.0,40.0,39
0,54.0,2,6.0,2,1,4,4,1,0.0,0.0,40.0,39
0,21.0,4,4.0,4,7,3,4,1,0.0,0.0,40.0,39
0,43.0,5,9.0,2,8,4,1,1,0.0,0.0,78.0,37
0,20.0,4,9.0,4,8,0,4,0,0.0,0.0,30.0,39
0,39.0,1,10.0,2,1,4,2,1,0.0,0.0,40.0,39
0,61.0,6,9.0,2,14,4,2,1,0.0,0.0,40.0,39
0,22.0,4,10.0,4,8,0,1,0,0.0,0.0,40.0,30
0,22.0,6,10.0,4,3,0,4,1,0.0,0.0,40.0,39
0,47.0,2,12.0,5,4,0,4,1,0.0,1408.0,40.0,39
1,42.0,5,13.0,2,4,4,4,1,0.0,1977.0,60.0,0
0,28.0,4,7.0,0,8,1,4,0,0.0,0.0,40.0,39
0,25.0,1,10.0,2,11,4,2,1,0.0,0.0,40.0,39
0,39.0,4,9.0,5,12,0,4,0,0.0,0.0,47.0,39
1,33.0,4,9.0,2,12,4,4,1,0.0,0.0,50.0,39
0,29.0,4,10.0,4,3,3,4,1,0.0,0.0,40.0,39
0,37.0,2,10.0,3,1,1,2,0,0.0,0.0,27.0,39
0,35.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
0,44.0,4,7.0,5,8,1,2,0,0.0,0.0,60.0,39
1,37.0,5,10.0,2,12,4,4,1,0.0,0.0,60.0,39
0,40.0,4,10.0,2,7,4,4,1,0.0,0.0,40.0,39
1,44.0,2,15.0,4,10,0,4,1,10520.0,0.0,40.0,39
1,52.0,4,9.0,2,7,4,2,1,0.0,0.0,40.0,39
0,67.0,0,13.0,0,0,0,4,0,0.0,0.0,60.0,39
1,43.0,4,13.0,2,3,4,4,1,0.0,0.0,84.0,39
0,34.0,4,9.0,2,12,4,4,1,0.0,0.0,45.0,39
0,24.0,4,9.0,4,8,0,4,0,2174.0,0.0,40.0,39
0,28.0,4,10.0,4,1,1,2,0,0.0,0.0,40.0,39
1,57.0,4,11.0,4,3,0,4,1,0.0,0.0,40.0,39
1,34.0,4,13.0,2,4,4,4,1,7688.0,0.0,40.0,39
0,36.0,4,9.0,6,6,1,4,0,0.0,0.0,30.0,39
1,28.0,4,13.0,4,4,0,4,0,0.0,1564.0,50.0,39
1,53.0,4,13.0,2,12,4,4,1,0.0,0.0,50.0,39
1,27.0,6,12.0,2,14,4,4,1,7688.0,0.0,70.0,39
0,59.0,4,8.0,0,14,2,2,1,0.0,0.0,35.0,39
1,25.0,6,12.0,2,1,5,4,0,0.0,0.0,35.0,39
0,39.0,4,10.0,0,4,1,4,0,0.0,0.0,39.0,39
0,26.0,4,10.0,4,1,0,4,1,0.0,0.0,40.0,39
0,20.0,4,11.0,4,8,0,4,1,0.0,0.0,30.0,39
0,40.0,4,9.0,4,7,0,4,0,0.0,0.0,40.0,39
0,47.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
1,55.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
0,23.0,0,10.0,4,0,3,4,0,0.0,0.0,32.0,39
1,53.0,4,10.0,2,4,4,4,1,0.0,1977.0,40.0,39
0,24.0,2,13.0,4,10,0,4,0,0.0,0.0,40.0,39
0,33.0,4,10.0,4,10,0,4,0,3674.0,0.0,16.0,39
0,26.0,4,13.0,0,8,0,4,0,0.0,0.0,45.0,39
0,42.0,4,9.0,4,14,3,4,1,0.0,0.0,40.0,39
0,26.0,2,10.0,4,8,3,2,0,0.0,0.0,10.0,23
1,38.0,4,15.0,5,10,0,4,1,0.0,0.0,35.0,39
0,41.0,6,9.0,2,5,4,4,1,0.0,0.0,38.0,39
0,23.0,4,9.0,4,1,0,4,0,0.0,0.0,50.0,39
0,60.0,4,10.0,2,12,4,4,1,0.0,0.0,40.0,39
1,35.0,4,13.0,4,10,0,1,0,0.0,0.0,40.0,30
0,66.0,0,10.0,6,0,1,2,0,0.0,4356.0,40.0,39
0,28.0,6,9.0,2,4,4,4,1,0.0,0.0,40.0,31
0,24.0,4,9.0,4,7,1,4,0,0.0,0.0,40.0,39
0,24.0,4,11.0,4,7,3,4,1,0.0,0.0,35.0,39
1,40.0,4,14.0,2,10,4,4,1,7688.0,0.0,40.0,39
0,37.0,2,10.0,2,14,4,4,1,0.0,0.0,30.0,39
1,25.0,2,10.0,2,4,4,4,1,0.0,0.0,40.0,39
0,45.0,1,12.0,0,1,1,1,1,0.0,2080.0,40.0,30
1,32.0,6,13.0,0,10,2,4,1,0.0,0.0,35.0,39
0,19.0,0,10.0,4,0,3,2,1,0.0,0.0,24.0,39
0,20.0,0,10.0,4,0,3,0,1,0.0,0.0,72.0,39
0,39.0,4,1.0,4,8,0,4,0,0.0,0.0,12.0,39
0,19.0,4,9.0,4,12,3,4,0,0.0,0.0,20.0,39
0,46.0,6,9.0,2,5,4,4,1,0.0,0.0,35.0,39
1,48.0,4,16.0,2,10,4,1,1,0.0,1902.0,40.0,3
0,32.0,4,9.0,0,3,0,4,1,0.0,0.0,40.0,39
0,57.0,4,2.0,6,9,0,2,0,0.0,0.0,30.0,39
0,28.0,4,10.0,4,6,3,4,1,0.0,0.0,40.0,39
0,45.0,4,9.0,0,14,1,4,0,0.0,0.0,55.0,39
0,31.0,4,9.0,4,8,0,4,0,0.0,0.0,56.0,39
0,31.0,4,9.0,4,4,3,4,1,0.0,0.0,60.0,39
1,44.0,4,11.0,2,4,4,2,1,0.0,0.0,40.0,39
0,42.0,4,11.0,4,1,0,4,0,0.0,0.0,40.0,39
0,32.0,4,9.0,0,3,3,4,1,0.0,0.0,40.0,39
0,18.0,6,9.0,4,5,3,4,1,0.0,0.0,11.0,39
0,24.0,4,4.0,5,7,3,4,1,0.0,0.0,40.0,39
0,44.0,6,9.0,2,12,4,2,1,0.0,0.0,70.0,23
0,41.0,7,11.0,2,4,4,4,1,0.0,0.0,40.0,39
0,56.0,4,4.0,2,3,4,4,1,0.0,0.0,26.0,39
0,22.0,4,10.0,4,8,0,4,1,0.0,0.0,15.0,39
0,31.0,4,4.0,2,6,4,4,1,0.0,0.0,40.0,39
1,52.0,4,10.0,4,10,0,4,1,0.0,0.0,37.0,39
1,38.0,1,15.0,2,10,4,4,1,0.0,0.0,50.0,39
0,56.0,7,9.0,2,1,4,4,1,0.0,0.0,40.0,39
1,37.0,2,12.0,2,10,4,4,1,0.0,0.0,45.0,2
0,62.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
0,37.0,4,12.0,2,10,4,4,1,0.0,1740.0,45.0,39
0,21.0,4,10.0,4,12,3,4,0,0.0,0.0,8.0,39
1,51.0,1,9.0,2,3,4,4,1,4386.0,0.0,40.0,39
0,61.0,0,9.0,2,0,4,4,1,0.0,0.0,40.0,39
0,23.0,4,10.0,4,1,0,4,1,0.0,0.0,20.0,39
0,33.0,5,9.0,2,4,4,4,1,0.0,0.0,50.0,39
0,22.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
0,67.0,6,9.0,0,10,0,4,0,0.0,0.0,20.0,39
0,53.0,4,10.0,4,3,0,4,1,0.0,0.0,40.0,39
1,37.0,6,10.0,2,4,4,4,1,4386.0,0.0,50.0,39
1,44.0,1,12.0,2,3,4,4,1,0.0,0.0,40.0,39
0,42.0,4,9.0,2,3,4,4,1,0.0,0.0,50.0,39
0,24.0,7,9.0,2,13,4,4,1,0.0,0.0,40.0,39
0,22.0,4,10.0,4,10,3,4,0,0.0,0.0,10.0,39
0,22.0,4,13.0,4,4,2,4,0,0.0,0.0,40.0,39
0,45.0,4,12.0,0,13,1,4,0,0.0,0.0,40.0,0
0,25.0,0,3.0,4,0,1,4,0,0.0,0.0,25.0,8
0,33.0,7,14.0,2,10,4,4,1,0.0,0.0,60.0,2
0,23.0,7,10.0,4,10,3,4,1,0.0,0.0,10.0,39
0,61.0,4,9.0,2,11,4,2,1,0.0,0.0,40.0,19
0,49.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
0,17.0,4,7.0,4,8,3,4,0,0.0,0.0,20.0,39
0,24.0,6,9.0,2,1,5,4,0,0.0,0.0,40.0,39
0,32.0,4,10.0,2,6,4,4,1,0.0,0.0,38.0,26
0,28.0,4,4.0,2,6,4,4,1,0.0,0.0,40.0,26
0,18.0,4,10.0,4,8,3,4,0,0.0,0.0,20.0,26
0,41.0,4,13.0,2,3,4,4,1,0.0,0.0,40.0,39
1,43.0,4,13.0,2,10,5,4,0,15024.0,0.0,50.0,39
0,20.0,4,10.0,4,13,0,4,0,0.0,0.0,10.0,39
1,48.0,4,13.0,0,8,1,4,0,0.0,0.0,56.0,39
0,39.0,4,7.0,0,12,2,4,0,0.0,0.0,40.0,39
0,47.0,4,9.0,0,8,3,4,0,0.0,0.0,32.0,39
1,50.0,6,11.0,2,12,4,4,1,0.0,0.0,60.0,39
0,26.0,4,9.0,2,3,4,4,1,0.0,0.0,36.0,39
1,33.0,4,9.0,2,14,4,4,1,0.0,0.0,55.0,39
1,36.0,2,13.0,2,10,4,4,1,0.0,1887.0,40.0,39
1,36.0,6,4.0,2,7,4,4,1,7298.0,0.0,45.0,39
0,22.0,4,13.0,4,10,3,4,0,0.0,0.0,40.0,39
1,58.0,2,14.0,6,10,1,4,1,0.0,0.0,35.0,39
0,29.0,2,15.0,4,10,0,4,0,0.0,0.0,70.0,39
0,28.0,5,9.0,4,1,3,4,0,0.0,0.0,35.0,39
1,43.0,4,13.0,4,10,0,4,1,0.0,0.0,45.0,39
0,41.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,9
0,20.0,4,10.0,4,13,0,4,0,0.0,0.0,40.0,39
1,48.0,7,9.0,2,11,4,4,1,0.0,0.0,72.0,39
0,51.0,6,9.0,2,14,4,4,1,0.0,0.0,50.0,39
1,54.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
0,23.0,4,10.0,4,13,3,4,0,0.0,0.0,20.0,39
0,67.0,2,14.0,0,1,0,4,0,2009.0,0.0,40.0,39
0,43.0,2,14.0,4,10,0,4,1,0.0,0.0,38.0,39
0,18.0,4,7.0,4,8,3,4,1,0.0,0.0,40.0,39
0,25.0,4,9.0,4,3,2,4,0,0.0,0.0,40.0,39
1,56.0,4,10.0,2,4,4,4,1,0.0,0.0,40.0,39
0,28.0,4,9.0,0,14,0,4,1,0.0,0.0,70.0,39
0,23.0,4,12.0,4,10,3,4,1,0.0,0.0,40.0,39
0,55.0,4,9.0,6,8,1,4,0,0.0,0.0,30.0,39
1,41.0,4,7.0,2,3,4,4,1,0.0,1485.0,50.0,39
0,44.0,4,10.0,0,3,0,4,1,0.0,0.0,42.0,39
0,33.0,4,13.0,2,8,5,4,0,0.0,0.0,40.0,0
1,74.0,5,10.0,2,4,4,4,1,20051.0,0.0,25.0,39
0,27.0,4,3.0,4,12,3,1,0,0.0,0.0,20.0,40
0,43.0,4,9.0,0,7,3,4,0,0.0,0.0,40.0,5
0,40.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
0,58.0,4,4.0,2,7,4,4,1,2936.0,0.0,50.0,26
0,23.0,7,13.0,4,10,3,4,0,0.0,0.0,20.0,39
1,48.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
1,32.0,4,13.0,2,4,4,1,1,0.0,0.0,50.0,3
1,41.0,4,9.0,2,3,4,4,1,0.0,0.0,45.0,39
1,61.0,4,16.0,2,10,4,4,1,0.0,0.0,40.0,39
0,41.0,4,13.0,2,12,4,4,1,0.0,0.0,55.0,39
1,38.0,2,10.0,2,13,4,4,1,0.0,0.0,40.0,39
0,67.0,0,4.0,2,0,4,4,1,2414.0,0.0,40.0,39
0,17.0,0,8.0,4,0,3,4,0,0.0,0.0,25.0,39
0,45.0,6,13.0,2,10,4,4,1,0.0,0.0,30.0,39
1,53.0,1,10.0,2,11,4,4,1,0.0,0.0,60.0,39
0,19.0,4,10.0,4,8,3,4,0,0.0,0.0,12.0,39
0,20.0,4,10.0,4,8,3,4,0,0.0,0.0,30.0,39
1,30.0,4,15.0,0,10,0,4,1,10520.0,0.0,50.0,39
1,38.0,1,9.0,2,4,4,4,1,0.0,0.0,42.0,39
1,45.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
1,47.0,6,3.0,2,12,4,4,1,0.0,0.0,55.0,22
1,50.0,2,10.0,2,11,4,4,1,0.0,0.0,52.0,39
0,45.0,4,13.0,4,10,0,4,1,0.0,0.0,40.0,39
1,46.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
0,54.0,4,14.0,2,8,4,4,1,0.0,0.0,40.0,39
0,31.0,4,11.0,2,7,4,0,1,0.0,0.0,40.0,39
0,29.0,4,9.0,4,8,0,4,0,0.0,0.0,38.0,39
0,45.0,4,9.0,0,8,1,4,0,0.0,0.0,35.0,39
0,17.0,0,7.0,4,0,3,2,0,0.0,0.0,40.0,39
0,24.0,4,10.0,2,1,4,2,1,0.0,0.0,40.0,39
0,43.0,4,10.0,0,7,1,2,0,0.0,0.0,38.0,39
0,40.0,1,13.0,4,1,0,4,1,0.0,0.0,40.0,33
0,27.0,4,9.0,4,8,3,4,1,0.0,0.0,22.0,39
0,21.0,4,10.0,4,13,3,4,0,0.0,0.0,35.0,39
0,38.0,4,9.0,4,3,1,2,0,0.0,0.0,40.0,39
0,33.0,4,9.0,2,8,4,2,1,0.0,0.0,40.0,39
0,22.0,4,9.0,4,1,0,4,0,0.0,0.0,55.0,39
0,31.0,4,4.0,0,14,1,4,1,0.0,0.0,20.0,39
0,46.0,4,11.0,2,3,4,4,1,0.0,0.0,40.0,39
0,18.0,7,9.0,4,1,3,4,1,0.0,0.0,40.0,39
0,27.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
0,18.0,4,10.0,4,8,0,4,0,0.0,0.0,40.0,39
0,36.0,4,13.0,0,10,0,4,1,0.0,0.0,40.0,39
1,27.0,4,13.0,5,10,0,1,1,0.0,0.0,40.0,30
0,22.0,4,7.0,0,12,3,4,1,0.0,0.0,50.0,39
1,46.0,4,11.0,2,10,4,4,1,0.0,0.0,40.0,39
0,21.0,4,12.0,4,8,3,4,0,0.0,0.0,9.0,39
0,19.0,4,5.0,4,6,3,4,1,0.0,0.0,25.0,39
0,33.0,4,12.0,3,3,0,4,1,0.0,0.0,20.0,39
0,23.0,4,9.0,4,3,3,4,1,0.0,0.0,37.0,26
0,31.0,4,9.0,2,14,4,0,1,0.0,0.0,40.0,39
0,25.0,4,8.0,2,8,5,4,0,0.0,0.0,40.0,39
0,32.0,4,9.0,0,6,0,4,1,0.0,0.0,40.0,39
0,23.0,4,10.0,4,1,3,4,0,0.0,0.0,15.0,39
0,33.0,4,3.0,3,14,1,3,1,0.0,0.0,20.0,8
0,25.0,0,10.0,0,0,1,4,0,0.0,0.0,50.0,39
0,55.0,4,9.0,2,13,4,4,1,0.0,0.0,20.0,39
0,36.0,4,9.0,2,3,4,4,1,0.0,0.0,35.0,39
0,55.0,7,10.0,0,10,0,2,0,0.0,0.0,37.0,39
0,20.0,4,10.0,4,12,3,4,0,0.0,0.0,40.0,39
0,54.0,4,10.0,0,7,0,4,1,0.0,0.0,60.0,39
0,52.0,4,9.0,2,4,4,4,1,0.0,0.0,48.0,39
1,33.0,4,11.0,4,4,0,4,1,0.0,0.0,55.0,39
0,51.0,6,9.0,2,14,4,4,1,0.0,0.0,65.0,39
0,56.0,4,9.0,0,14,0,4,1,0.0,0.0,30.0,39
0,57.0,4,9.0,0,3,0,4,1,0.0,0.0,40.0,39
0,25.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
0,30.0,4,9.0,4,3,0,2,1,0.0,0.0,46.0,39
0,42.0,4,13.0,2,4,4,4,1,3137.0,0.0,40.0,39
0,22.0,0,10.0,4,0,3,4,1,0.0,0.0,40.0,39
0,47.0,4,13.0,2,3,4,4,1,0.0,0.0,40.0,39
0,43.0,2,12.0,2,13,4,4,1,0.0,0.0,43.0,39
0,22.0,4,10.0,4,1,1,4,0,0.0,0.0,40.0,39
1,32.0,4,10.0,0,4,0,4,0,0.0,0.0,50.0,39
1,57.0,4,9.0,0,7,0,4,0,0.0,0.0,40.0,39
1,42.0,1,9.0,2,1,4,4,1,0.0,0.0,48.0,39
0,72.0,0,12.0,6,0,0,4,0,0.0,0.0,40.0,39
0,64.0,4,10.0,2,3,4,4,1,0.0,0.0,20.0,39
1,44.0,1,9.0,2,1,4,4,1,0.0,0.0,40.0,39
1,63.0,6,13.0,2,12,4,4,1,0.0,0.0,30.0,39
0,28.0,4,9.0,4,10,0,4,0,0.0,0.0,40.0,39
0,29.0,4,11.0,4,1,3,2,0,0.0,0.0,40.0,39
0,60.0,4,11.0,2,13,4,4,1,0.0,0.0,40.0,39
0,44.0,2,9.0,2,10,4,4,1,0.0,0.0,30.0,39
1,38.0,5,13.0,2,12,4,4,1,0.0,0.0,40.0,39
0,55.0,4,10.0,4,1,0,4,1,0.0,0.0,45.0,39
0,35.0,6,9.0,4,8,2,4,0,0.0,0.0,30.0,39
0,41.0,4,9.0,5,7,1,4,0,0.0,0.0,44.0,5
0,37.0,4,10.0,0,8,1,4,0,0.0,0.0,30.0,39
0,55.0,4,10.0,2,12,4,4,1,0.0,0.0,50.0,39
0,18.0,4,9.0,4,8,0,4,1,0.0,0.0,25.0,39
0,37.0,4,9.0,4,5,0,4,1,0.0,0.0,50.0,39
0,57.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
0,32.0,6,9.0,2,4,4,4,1,0.0,0.0,55.0,39
0,35.0,6,8.0,4,8,0,2,0,0.0,0.0,40.0,38
1,54.0,4,9.0,2,3,4,1,1,0.0,1902.0,40.0,39
0,60.0,5,9.0,0,3,0,4,1,0.0,0.0,40.0,39
1,57.0,4,9.0,2,13,4,2,1,0.0,1887.0,40.0,38
1,31.0,4,13.0,2,13,4,4,1,0.0,0.0,43.0,39
0,37.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
1,37.0,4,14.0,5,4,0,4,1,0.0,0.0,45.0,39
0,25.0,4,13.0,4,8,3,4,1,0.0,0.0,40.0,39
1,42.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
0,36.0,4,4.0,3,7,1,4,0,2977.0,0.0,40.0,33
1,53.0,4,9.0,2,4,4,4,1,0.0,0.0,35.0,39
1,44.0,4,10.0,2,12,4,4,1,0.0,0.0,60.0,39
0,46.0,4,11.0,0,1,0,4,0,0.0,0.0,40.0,39
0,26.0,0,9.0,4,0,1,2,0,0.0,0.0,40.0,39
0,23.0,4,13.0,4,13,3,4,0,3325.0,0.0,40.0,39
0,45.0,4,13.0,2,5,4,4,1,0.0,0.0,60.0,39
0,47.0,5,3.0,2,14,4,4,1,0.0,0.0,50.0,5
1,64.0,4,9.0,2,12,4,4,1,0.0,0.0,65.0,39
1,58.0,6,6.0,2,3,5,4,0,0.0,1977.0,35.0,0
0,55.0,6,9.0,0,4,0,4,1,34095.0,0.0,60.0,39
0,30.0,6,9.0,2,5,4,4,1,0.0,0.0,85.0,39
0,25.0,4,9.0,4,4,3,4,1,0.0,0.0,25.0,39
0,31.0,4,9.0,4,3,3,4,1,0.0,0.0,18.0,39
0,42.0,4,9.0,0,12,0,4,1,0.0,0.0,47.0,39
0,47.0,1,10.0,0,1,1,4,0,0.0,0.0,40.0,39
0,38.0,0,7.0,4,0,0,4,0,0.0,0.0,32.0,39
0,23.0,4,12.0,4,8,0,4,1,0.0,0.0,40.0,39
0,26.0,4,9.0,2,4,4,4,1,3942.0,0.0,45.0,39
0,24.0,4,7.0,4,6,0,4,1,0.0,0.0,40.0,39
0,24.0,7,13.0,2,4,5,4,0,0.0,0.0,40.0,39
0,33.0,6,10.0,2,3,4,4,1,0.0,0.0,60.0,39
1,59.0,6,13.0,2,12,4,4,1,15024.0,0.0,55.0,39
0,35.0,7,13.0,5,4,0,4,1,0.0,0.0,42.0,39
0,21.0,4,10.0,4,8,3,4,1,0.0,0.0,15.0,39
1,52.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
0,25.0,0,8.0,5,0,1,4,0,0.0,0.0,30.0,39
1,37.0,4,9.0,2,3,4,4,1,0.0,0.0,50.0,39
0,30.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
0,32.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
0,23.0,4,10.0,2,4,5,4,0,0.0,0.0,25.0,39
0,26.0,1,10.0,4,13,3,4,0,0.0,0.0,40.0,39
0,25.0,5,13.0,4,4,3,1,1,0.0,0.0,35.0,36
0,23.0,4,10.0,4,1,3,4,1,0.0,0.0,40.0,39
0,21.0,4,3.0,4,6,0,4,1,0.0,0.0,40.0,26
1,57.0,6,16.0,2,12,4,4,1,0.0,1902.0,40.0,39
1,40.0,4,13.0,0,12,0,4,1,0.0,1564.0,60.0,39
0,61.0,6,14.0,2,3,4,4,1,0.0,0.0,4.0,0
0,25.0,4,11.0,4,3,1,0,1,0.0,0.0,40.0,39
0,24.0,4,5.0,4,7,0,4,1,0.0,1721.0,40.0,39
0,30.0,4,13.0,4,4,0,4,1,0.0,0.0,42.0,39
